#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NAC017	TAF4B	3702.Q9XIC5	3702.F4K4L7	0	0	0	0	0	0	0	0.717	0.717
NAC017	SRO1	3702.Q9XIC5	3702.O82289	0	0	0	0	0.072	0	0	0.543	0.557
NAC017	TAF4	3702.Q9XIC5	3702.Q6SJR1	0	0	0	0	0	0	0	0.718	0.718
NAC017	RCD1	3702.Q9XIC5	3702.Q8RY59	0	0	0	0	0.085	0	0	0.870	0.875
NAC017	WRKY63	3702.Q9XIC5	3702.Q9C6H5	0	0	0	0	0	0	0	0.717	0.717
NAC017	WRKY40	3702.Q9XIC5	3702.Q9SAH7	0	0	0	0	0	0	0	0.718	0.718
NAC019	PXG3	3702.Q9C932	3702.O22788	0	0	0	0	0.308	0	0	0.600	0.711
NAC019	RD29A	3702.Q9C932	3702.Q06738	0	0	0	0	0.072	0	0	0.718	0.727
NAC019	RD22	3702.Q9C932	3702.Q08298	0	0	0	0	0	0	0	0.540	0.540
NAC019	ZAT12	3702.Q9C932	3702.Q42410	0	0	0	0	0.089	0	0	0.540	0.563
NAC019	NAC072	3702.Q9C932	3702.Q93VY3	0	0	0	0.959	0.386	0	0	0.079	0.410
NAC019	ZAT10	3702.Q9C932	3702.Q96289	0	0	0	0	0.105	0	0	0.435	0.472
NAC019	WRKY40	3702.Q9C932	3702.Q9SAH7	0	0	0	0	0.101	0	0	0.396	0.434
NAC019	SAG113	3702.Q9C932	3702.Q9FIF5	0	0	0	0	0.233	0	0	0.500	0.600
NAC019	NCED3	3702.Q9C932	3702.Q9LRR7	0	0	0	0	0.100	0	0	0.718	0.735
NAC019	RHA2A	3702.Q9C932	3702.Q9ZT50	0	0	0	0	0	0.292	0	0.854	0.892
NAC019	ZHD11	3702.Q9C932	3702.Q9SEZ1	0	0	0	0	0	0.230	0	0.871	0.896
NAC032	ZAT12	3702.Q9CAR0	3702.Q42410	0	0	0	0	0.132	0.061	0.046	0.371	0.445
NAC032	NAC102	3702.Q9CAR0	3702.Q8H115	0	0	0	0.950	0.417	0	0	0.084	0.443
NAC032	SAG113	3702.Q9CAR0	3702.Q9FIF5	0	0	0	0	0.242	0.230	0	0.097	0.426
NAC046	RCD1	3702.Q9SQQ6	3702.Q8RY59	0	0	0	0	0.063	0.474	0	0.823	0.905
NAC055	PXG3	3702.Q9LDY8	3702.O22788	0	0	0	0	0.050	0	0	0.431	0.436
NAC055	RD29A	3702.Q9LDY8	3702.Q06738	0	0	0	0	0	0	0	0.659	0.659
NAC055	RD22	3702.Q9LDY8	3702.Q08298	0	0	0	0	0	0	0	0.406	0.406
NAC055	ZAT10	3702.Q9LDY8	3702.Q96289	0	0	0	0	0.079	0	0	0.400	0.423
NAC055	SAG113	3702.Q9LDY8	3702.Q9FIF5	0	0	0	0	0.091	0.230	0	0.435	0.570
NAC055	WRKY40	3702.Q9LDY8	3702.Q9SAH7	0	0	0	0	0.086	0	0	0.436	0.463
NAC055	NCED3	3702.Q9LDY8	3702.Q9LRR7	0	0	0	0	0	0	0	0.542	0.542
NAC055	RHA2A	3702.Q9LDY8	3702.Q9ZT50	0	0	0	0	0	0	0	0.630	0.630
NAC055	ZHD11	3702.Q9LDY8	3702.Q9SEZ1	0	0	0	0	0	0.230	0	0.872	0.897
NAC062	T17J13.220	3702.Q9SCK6	3702.Q3EAF9	0	0	0	0	0.410	0	0	0.354	0.602
NAC062	ZAT12	3702.Q9SCK6	3702.Q42410	0	0	0	0	0.332	0.055	0.075	0.332	0.557
NAC062	WRKY33	3702.Q9SCK6	3702.Q8S8P5	0	0	0	0	0.450	0	0	0.280	0.587
NAC062	ZAT10	3702.Q9SCK6	3702.Q96289	0	0	0	0	0.427	0.055	0.075	0.220	0.557
NAC062	PCNA	3702.Q9SCK6	3702.Q9M7Q7	0	0	0	0	0.229	0.265	0.263	0.123	0.584
NAC062	WRKY40	3702.Q9SCK6	3702.Q9SAH7	0	0	0	0	0.450	0	0	0.165	0.521
NAC062	PCNA2	3702.Q9SCK6	3702.Q9ZW35	0	0	0	0	0.229	0.265	0.263	0.123	0.584
NAC072	PXG3	3702.Q93VY3	3702.O22788	0	0	0	0	0.183	0.070	0	0.791	0.827
NAC072	PP2CA	3702.Q93VY3	3702.P49598	0	0	0	0	0.180	0	0	0.632	0.685
NAC072	P5CSA	3702.Q93VY3	3702.P54887	0	0	0	0	0.057	0	0	0.481	0.489
NAC072	RD29A	3702.Q93VY3	3702.Q06738	0	0	0	0	0.134	0	0	0.822	0.839
NAC072	RD22	3702.Q93VY3	3702.Q08298	0	0	0	0	0	0.058	0.069	0.794	0.803
NAC072	WRKY33	3702.Q93VY3	3702.Q8S8P5	0	0	0	0	0.134	0	0.062	0.400	0.470
NAC072	WRKY18	3702.Q93VY3	3702.Q9C5T4	0	0	0	0	0.067	0	0	0.429	0.445
NAC072	WRKY40	3702.Q93VY3	3702.Q9SAH7	0	0	0	0	0.140	0	0	0.405	0.466
NAC072	SRK2E	3702.Q93VY3	3702.Q940H6	0	0	0	0	0	0.046	0	0.480	0.482
NAC072	ZAT10	3702.Q93VY3	3702.Q96289	0	0	0	0	0.177	0.061	0.046	0.546	0.620
NAC072	SAG113	3702.Q93VY3	3702.Q9FIF5	0	0	0	0	0.252	0	0	0.652	0.728
NAC072	NCED3	3702.Q93VY3	3702.Q9LRR7	0	0	0	0	0.186	0	0	0.785	0.817
NAC072	ZHD11	3702.Q93VY3	3702.Q9SEZ1	0	0	0	0	0	0.230	0	0.872	0.897
NAC096	RD29A	3702.Q9LS24	3702.Q06738	0	0	0	0	0	0	0	0.779	0.779
NAC096	NCED3	3702.Q9LS24	3702.Q9LRR7	0	0	0	0	0	0	0	0.481	0.481
NAC098	RD29A	3702.O04017	3702.Q06738	0	0	0	0	0	0	0	0.408	0.408
NAC102	ZAT6	3702.Q8H115	3702.O22533	0	0	0	0	0.352	0.061	0.046	0.163	0.449
NAC102	ZAT12	3702.Q8H115	3702.Q42410	0	0	0	0	0.254	0.061	0.046	0.212	0.403
NAC102	WRKY33	3702.Q8H115	3702.Q8S8P5	0	0	0	0	0.397	0	0.062	0.074	0.430
NAC102	ZAT10	3702.Q8H115	3702.Q96289	0	0	0	0	0.313	0.061	0.046	0.303	0.514
NCED3	PXG3	3702.Q9LRR7	3702.O22788	0	0	0	0	0.076	0	0	0.740	0.749
NCED3	PYR1	3702.Q9LRR7	3702.O49686	0	0	0	0	0	0	0	0.783	0.783
NCED3	PP2CA	3702.Q9LRR7	3702.P49598	0	0	0	0	0.211	0	0	0.772	0.812
NCED3	P5CSA	3702.Q9LRR7	3702.P54887	0	0	0	0	0.071	0	0	0.805	0.811
NCED3	RD29A	3702.Q9LRR7	3702.Q06738	0	0	0	0	0.071	0	0	0.897	0.900
NCED3	RD22	3702.Q9LRR7	3702.Q08298	0	0	0	0	0.050	0	0.065	0.796	0.802
NCED3	SRK2D	3702.Q9LRR7	3702.Q39192	0	0	0	0	0.056	0	0	0.695	0.699
NCED3	SRK2I	3702.Q9LRR7	3702.Q39193	0	0	0	0	0.056	0	0	0.575	0.581
NCED3	WRKY33	3702.Q9LRR7	3702.Q8S8P5	0	0	0	0	0.069	0	0.069	0.540	0.566
NCED3	SRK2E	3702.Q9LRR7	3702.Q940H6	0	0	0	0	0.056	0	0	0.791	0.794
NCED3	ZAT10	3702.Q9LRR7	3702.Q96289	0	0	0	0	0.069	0	0.072	0.400	0.436
NCED3	WRKY63	3702.Q9LRR7	3702.Q9C6H5	0	0	0	0	0	0	0	0.484	0.483
NCED3	ZEP	3702.Q9LRR7	3702.Q9FGC7	0	0	0	0	0	0	0	0.931	0.931
NCED3	SAG113	3702.Q9LRR7	3702.Q9FIF5	0	0	0	0	0.251	0	0	0.753	0.807
NCED3	NHX7	3702.Q9LRR7	3702.Q9LKW9	0	0	0	0	0	0	0	0.514	0.514
NF-YB11	NRPB8A	3702.Q9ZQH2	3702.O81097	0	0	0	0	0.143	0.195	0.368	0.052	0.531
NF-YB11	NRPB3	3702.Q9ZQH2	3702.Q39211	0	0	0	0	0.067	0.192	0.534	0	0.618
NF-YB11	NRPD3B	3702.Q9ZQH2	3702.Q39212	0	0	0	0	0.067	0.192	0.534	0	0.618
NF-YB11	NFYC10	3702.Q9ZQH2	3702.Q58CM8	0	0	0	0	0	0.692	0.307	0.845	0.964
NF-YB11	NRPB10	3702.Q9ZQH2	3702.Q8LFJ6	0	0	0	0	0.093	0.193	0.368	0	0.497
NF-YB11	NF-YC10	3702.Q9ZQH2	3702.Q9LN09	0	0	0	0	0.044	0.784	0.307	0.845	0.975
NF-YB11	NRPB8B	3702.Q9ZQH2	3702.Q9M1A8	0	0	0	0	0.143	0.195	0.368	0.052	0.531
NF-YB11	PCNA	3702.Q9ZQH2	3702.Q9M7Q7	0	0	0	0	0.251	0	0.754	0.050	0.809
NF-YB11	NRPB10L	3702.Q9ZQH2	3702.Q9SYA6	0	0	0	0	0.093	0.193	0.368	0	0.497
NF-YB11	PCNA2	3702.Q9ZQH2	3702.Q9ZW35	0	0	0	0	0.251	0	0.754	0.136	0.826
NF-YC10	NFYB3	3702.Q9LN09	3702.O23310	0	0	0	0	0.053	0.738	0.195	0.882	0.973
NF-YC10	NFYC10	3702.Q9LN09	3702.Q58CM8	0	0	0	0	0	0	0	0.549	0.549
NF-YC10	NFYA2	3702.Q9LN09	3702.Q9M9X4	0	0	0	0	0	0.363	0.197	0.853	0.918
NFYA2	NFYB3	3702.Q9M9X4	3702.O23310	0	0	0.231	0	0.054	0.552	0.615	0.987	0.998
NFYA2	NFYC10	3702.Q9M9X4	3702.Q58CM8	0	0	0.225	0	0	0.363	0.197	0.890	0.950
NFYB3	NFYC10	3702.O23310	3702.Q58CM8	0	0	0.253	0	0.053	0.612	0.195	0.873	0.966
NHX1	P5CSA	3702.Q68KI4	3702.P54887	0.155	0	0	0	0	0	0	0.823	0.844
NHX1	RD29A	3702.Q68KI4	3702.Q06738	0	0	0	0	0	0	0	0.571	0.571
NHX1	ZAT10	3702.Q68KI4	3702.Q96289	0	0	0	0	0	0	0.089	0.485	0.510
NHX1	RCI2A	3702.Q68KI4	3702.Q9ZNQ7	0	0	0	0	0	0	0	0.540	0.540
NHX1	NHX7	3702.Q68KI4	3702.Q9LKW9	0	0	0.190	0.570	0.057	0	0	0.460	0.551
NHX7	P5CSA	3702.Q9LKW9	3702.P54887	0.155	0	0	0	0	0	0	0.829	0.849
NHX7	RD29A	3702.Q9LKW9	3702.Q06738	0	0	0	0	0	0	0	0.757	0.757
NHX7	RD22	3702.Q9LKW9	3702.Q08298	0	0	0	0	0	0	0	0.513	0.513
NHX7	RCD1	3702.Q9LKW9	3702.Q8RY59	0	0	0	0	0.042	0.292	0	0.905	0.929
NHX7	ZAT10	3702.Q9LKW9	3702.Q96289	0	0	0	0	0	0	0.089	0.410	0.439
NIC2	SUMO1	3702.Q9FMX7	3702.P55852	0	0	0	0	0	0	0	0.400	0.400
NIC2	SUMO3	3702.Q9FMX7	3702.Q9FLP5	0	0	0	0	0	0	0	0.400	0.400
NRPA1	RDM3	3702.Q9SVY0	3702.F4JW79	0	0	0	0	0	0.297	0	0.197	0.411
NRPA1	NRPC1	3702.Q9SVY0	3702.F4JXF9	0	0	0.117	0.706	0.857	0.623	0	0.357	0.965
NRPA1	NRPB4	3702.Q9SVY0	3702.O48890	0	0	0	0	0	0.078	0	0.438	0.459
NRPA1	NRPB8A	3702.Q9SVY0	3702.O81097	0	0	0	0	0.093	0.884	0.826	0.435	0.988
NRPA1	NRPB11	3702.Q9SVY0	3702.Q38859	0	0	0	0	0	0.092	0	0.432	0.462
NRPA1	NRPB3	3702.Q9SVY0	3702.Q39211	0.113	0	0	0	0.661	0.743	0.529	0.686	0.986
NRPA1	NRPD3B	3702.Q9SVY0	3702.Q39212	0.113	0	0	0	0.661	0.743	0.529	0.664	0.985
NRPA1	NRPE1	3702.Q9SVY0	3702.Q5D869	0	0	0	0.551	0.501	0.266	0	0.546	0.819
NRPA1	NRPB9A	3702.Q9SVY0	3702.Q6NLH0	0	0	0	0	0.106	0.415	0.338	0.341	0.741
NRPA1	NRPB9B	3702.Q9SVY0	3702.Q8L5V0	0	0	0	0	0.106	0.415	0.338	0.367	0.751
NRPA1	NRPB10	3702.Q9SVY0	3702.Q8LFJ6	0	0	0	0	0.102	0.902	0.826	0.622	0.993
NRPA1	NRPB6A	3702.Q9SVY0	3702.Q9FJ98	0.120	0	0	0	0.272	0.884	0.826	0.406	0.990
NRPA1	NRPB8B	3702.Q9SVY0	3702.Q9M1A8	0	0	0	0	0.093	0.884	0.826	0.421	0.988
NRPA1	NRPB6B	3702.Q9SVY0	3702.Q9SJ96	0.120	0	0	0	0.272	0.884	0.826	0.430	0.991
NRPA1	NRPB10L	3702.Q9SVY0	3702.Q9SYA6	0	0	0	0	0.102	0.902	0.826	0.502	0.991
NRPB10	SPT6	3702.Q8LFJ6	3702.A8MS85	0	0	0	0	0	0.851	0.108	0	0.861
NRPB10	VIP6	3702.Q8LFJ6	3702.B5X0I6	0	0	0	0	0	0.884	0.197	0	0.902
NRPB10	RDM3	3702.Q8LFJ6	3702.F4JW79	0	0	0	0	0	0.681	0.523	0.142	0.858
NRPB10	NRPC1	3702.Q8LFJ6	3702.F4JXF9	0	0	0	0	0.102	0.918	0.887	0.734	0.997
NRPB10	TAF4B	3702.Q8LFJ6	3702.F4K4L7	0	0	0	0	0.061	0.413	0.618	0	0.771
NRPB10	NRPB4	3702.Q8LFJ6	3702.O48890	0	0	0	0	0.106	0.937	0.975	0.847	0.999
NRPB10	NRPB8A	3702.Q8LFJ6	3702.O81097	0	0	0	0	0.319	0.902	0.962	0.954	0.999
NRPB10	SPT16	3702.Q8LFJ6	3702.O82491	0	0	0	0	0	0.810	0.597	0.090	0.924
NRPB10	SSRP1	3702.Q8LFJ6	3702.Q05153	0	0	0	0	0	0.884	0.698	0	0.963
NRPB10	NRPB11	3702.Q8LFJ6	3702.Q38859	0	0	0	0	0.499	0.985	0.975	0.963	0.999
NRPB10	NRPB3	3702.Q8LFJ6	3702.Q39211	0.118	0	0	0	0.544	0.989	0.962	0.957	0.999
NRPB10	NRPD3B	3702.Q8LFJ6	3702.Q39212	0.118	0	0	0	0.533	0.895	0.962	0.890	0.999
NRPB10	NRPE1	3702.Q8LFJ6	3702.Q5D869	0	0	0	0	0	0.775	0.943	0.850	0.997
NRPB10	NRPD4	3702.Q8LFJ6	3702.Q6DBA5	0	0	0	0	0	0.884	0.962	0.851	0.999
NRPB10	NRPB9A	3702.Q8LFJ6	3702.Q6NLH0	0	0	0	0	0.161	0.979	0.962	0.925	0.999
NRPB10	TAF4	3702.Q8LFJ6	3702.Q6SJR1	0	0	0	0	0.061	0.413	0.618	0	0.771
NRPB10	NRPB9B	3702.Q8LFJ6	3702.Q8L5V0	0	0	0	0	0.183	0.902	0.962	0.927	0.999
NRPB10	T16K5.180	3702.Q8LFJ6	3702.Q9M2X5	0	0	0	0	0.065	0	0	0.456	0.469
NRPB10	TTL1	3702.Q8LFJ6	3702.Q9MAH1	0	0	0	0	0	0.294	0.382	0	0.545
NRPB10	T5J17.190	3702.Q8LFJ6	3702.Q9SMQ3	0	0	0	0	0	0.608	0.239	0	0.688
NRPB10	T24H18.80	3702.Q8LFJ6	3702.Q9LXU8	0	0	0	0	0	0.608	0.239	0	0.688
NRPB10	T6J4.12	3702.Q8LFJ6	3702.Q9FX60	0	0	0	0	0	0.608	0.239	0	0.688
NRPB10	VIP5	3702.Q8LFJ6	3702.Q9C950	0	0	0	0	0	0.898	0	0	0.898
NRPB10	VIP4	3702.Q8LFJ6	3702.Q9FNQ0	0	0	0	0	0	0.889	0.141	0	0.900
NRPB10	NRPB10L	3702.Q8LFJ6	3702.Q9SYA6	0	0	0.052	0.977	0	0	0.900	0.061	0.903
NRPB10	SPT42	3702.Q8LFJ6	3702.Q94C60	0	0	0	0	0.115	0.884	0.635	0.186	0.965
NRPB10	Q9LIF6_ARATH	3702.Q8LFJ6	3702.Q9LIF6	0	0	0	0	0.102	0.884	0.639	0.397	0.974
NRPB10	NRPB6A	3702.Q8LFJ6	3702.Q9FJ98	0.128	0	0	0	0.840	0.979	0.962	0.944	0.999
NRPB10	NRPB6B	3702.Q8LFJ6	3702.Q9SJ96	0.128	0	0	0	0.838	0.902	0.962	0.954	0.999
NRPB10	NRPB8B	3702.Q8LFJ6	3702.Q9M1A8	0	0	0	0	0.285	0.979	0.962	0.954	0.999
NRPB10L	SPT6	3702.Q9SYA6	3702.A8MS85	0	0	0	0	0	0.851	0.108	0	0.861
NRPB10L	VIP6	3702.Q9SYA6	3702.B5X0I6	0	0	0	0	0	0.884	0.197	0	0.902
NRPB10L	RDM3	3702.Q9SYA6	3702.F4JW79	0	0	0	0	0	0.681	0.523	0.142	0.858
NRPB10L	NRPC1	3702.Q9SYA6	3702.F4JXF9	0	0	0	0	0.102	0.918	0.887	0.600	0.996
NRPB10L	TAF4B	3702.Q9SYA6	3702.F4K4L7	0	0	0	0	0.061	0.413	0.618	0	0.771
NRPB10L	NRPB4	3702.Q9SYA6	3702.O48890	0	0	0	0	0	0.937	0.887	0.572	0.996
NRPB10L	NRPB8A	3702.Q9SYA6	3702.O81097	0	0	0	0	0.273	0.902	0.826	0.890	0.998
NRPB10L	SPT16	3702.Q9SYA6	3702.O82491	0	0	0	0	0	0.810	0.597	0.090	0.924
NRPB10L	SSRP1	3702.Q9SYA6	3702.Q05153	0	0	0	0	0	0.884	0.698	0	0.963
NRPB10L	NRPB11	3702.Q9SYA6	3702.Q38859	0	0	0	0	0.495	0.928	0.887	0.867	0.999
NRPB10L	NRPB3	3702.Q9SYA6	3702.Q39211	0.118	0	0	0	0.533	0.895	0.826	0.508	0.995
NRPB10L	NRPD3B	3702.Q9SYA6	3702.Q39212	0.118	0	0	0	0.533	0.895	0.826	0.593	0.996
NRPB10L	NRPE1	3702.Q9SYA6	3702.Q5D869	0	0	0	0	0	0.683	0.740	0.230	0.931
NRPB10L	NRPD4	3702.Q9SYA6	3702.Q6DBA5	0	0	0	0	0	0.884	0.639	0.410	0.973
NRPB10L	NRPB9A	3702.Q9SYA6	3702.Q6NLH0	0	0	0	0	0.161	0.902	0.826	0.612	0.993
NRPB10L	TAF4	3702.Q9SYA6	3702.Q6SJR1	0	0	0	0	0.061	0.413	0.618	0	0.771
NRPB10L	NRPB9B	3702.Q9SYA6	3702.Q8L5V0	0	0	0	0	0.161	0.902	0.826	0.632	0.994
NRPB10L	SPT42	3702.Q9SYA6	3702.Q94C60	0	0	0	0	0.068	0.884	0.635	0.609	0.982
NRPB10L	VIP5	3702.Q9SYA6	3702.Q9C950	0	0	0	0	0	0.898	0	0	0.898
NRPB10L	NRPB6A	3702.Q9SYA6	3702.Q9FJ98	0.128	0	0	0	0.833	0.902	0.826	0.874	0.999
NRPB10L	VIP4	3702.Q9SYA6	3702.Q9FNQ0	0	0	0	0	0	0.889	0.141	0	0.900
NRPB10L	T6J4.12	3702.Q9SYA6	3702.Q9FX60	0	0	0	0	0	0.608	0.239	0	0.688
NRPB10L	Q9LIF6_ARATH	3702.Q9SYA6	3702.Q9LIF6	0	0	0	0	0.102	0.884	0.639	0.397	0.974
NRPB10L	T24H18.80	3702.Q9SYA6	3702.Q9LXU8	0	0	0	0	0	0.608	0.239	0	0.688
NRPB10L	NRPB8B	3702.Q9SYA6	3702.Q9M1A8	0	0	0	0	0.273	0.902	0.826	0.881	0.998
NRPB10L	TTL1	3702.Q9SYA6	3702.Q9MAH1	0	0	0	0	0	0.294	0.382	0	0.545
NRPB10L	NRPB6B	3702.Q9SYA6	3702.Q9SJ96	0.128	0	0	0	0.833	0.902	0.826	0.878	0.999
NRPB10L	T5J17.190	3702.Q9SYA6	3702.Q9SMQ3	0	0	0	0	0	0.608	0.239	0	0.688
NRPB11	SPT6	3702.Q38859	3702.A8MS85	0	0	0	0	0	0.890	0.141	0	0.901
NRPB11	VIP6	3702.Q38859	3702.B5X0I6	0	0	0	0	0.057	0.905	0.306	0.208	0.944
NRPB11	RDM3	3702.Q38859	3702.F4JW79	0	0	0	0	0	0.833	0.600	0.279	0.947
NRPB11	NRPC1	3702.Q38859	3702.F4JXF9	0	0	0	0	0	0.168	0	0.515	0.579
NRPB11	TAF4B	3702.Q38859	3702.F4K4L7	0	0	0	0	0	0.363	0.751	0.427	0.901
NRPB11	NRPB4	3702.Q38859	3702.O48890	0	0	0	0	0.237	0.993	0.993	0.767	0.999
NRPB11	NRPB8A	3702.Q38859	3702.O81097	0	0	0	0	0.138	0.928	0.975	0.887	0.999
NRPB11	SPT16	3702.Q38859	3702.O82491	0	0	0	0	0	0.884	0.707	0	0.964
NRPB11	SSRP1	3702.Q38859	3702.Q05153	0	0	0	0	0	0.942	0.872	0	0.992
NRPB11	TTL1	3702.Q38859	3702.Q9MAH1	0	0	0	0	0	0.355	0.486	0.089	0.671
NRPB11	T24H18.80	3702.Q38859	3702.Q9LXU8	0	0	0	0	0.053	0.671	0.328	0	0.772
NRPB11	T5J17.190	3702.Q38859	3702.Q9SMQ3	0	0	0	0	0.053	0.671	0.328	0	0.772
NRPB11	T6J4.12	3702.Q38859	3702.Q9FX60	0	0	0	0	0.061	0.671	0.328	0	0.774
NRPB11	TAF4	3702.Q38859	3702.Q6SJR1	0	0	0	0	0	0.363	0.751	0.427	0.901
NRPB11	VIP5	3702.Q38859	3702.Q9C950	0	0	0	0	0.096	0.929	0	0	0.933
NRPB11	VIP4	3702.Q38859	3702.Q9FNQ0	0	0	0	0	0	0.929	0.173	0.217	0.950
NRPB11	SPT42	3702.Q38859	3702.Q94C60	0	0	0	0	0.333	0.925	0.760	0.422	0.992
NRPB11	NRPE1	3702.Q38859	3702.Q5D869	0	0	0	0	0.068	0.821	0.956	0.844	0.998
NRPB11	NRPB8B	3702.Q38859	3702.Q9M1A8	0	0	0	0	0.176	0.985	0.975	0.887	0.999
NRPB11	NRPB3	3702.Q38859	3702.Q39211	0	0	0	0	0.164	0.993	0.975	0.923	0.999
NRPB11	NRPD3B	3702.Q38859	3702.Q39212	0	0	0	0	0.161	0.940	0.975	0.881	0.999
NRPB11	NRPB9A	3702.Q38859	3702.Q6NLH0	0	0	0	0	0.675	0.986	0.975	0.887	0.999
NRPB11	NRPD4	3702.Q38859	3702.Q6DBA5	0	0	0	0	0.125	0.926	0.975	0.752	0.999
NRPB11	NRPB6B	3702.Q38859	3702.Q9SJ96	0	0	0	0	0.309	0.924	0.975	0.886	0.999
NRPB11	NRPB6A	3702.Q38859	3702.Q9FJ98	0	0	0	0	0.356	0.984	0.975	0.886	0.999
NRPB11	NRPB9B	3702.Q38859	3702.Q8L5V0	0	0	0	0	0.665	0.937	0.975	0.887	0.999
NRPB3	SPT6	3702.Q39211	3702.A8MS85	0	0	0	0	0	0.881	0.108	0.554	0.948
NRPB3	VIP6	3702.Q39211	3702.B5X0I6	0	0	0	0	0.046	0.899	0.375	0.226	0.947
NRPB3	RDM3	3702.Q39211	3702.F4JW79	0	0	0	0	0	0.695	0.525	0.283	0.887
NRPB3	NRPC1	3702.Q39211	3702.F4JXF9	0.113	0	0	0	0.661	0.695	0.529	0.498	0.974
NRPB3	TAF4B	3702.Q39211	3702.F4K4L7	0	0	0	0	0	0.413	0.622	0.122	0.788
NRPB3	NRPB4	3702.Q39211	3702.O48890	0	0	0	0	0	0.957	0.975	0.868	0.999
NRPB3	SUVR5	3702.Q39211	3702.O64827	0	0	0	0	0	0.226	0.309	0.100	0.476
NRPB3	NRPB8A	3702.Q39211	3702.O81097	0	0	0	0	0.274	0.899	0.962	0.873	0.999
NRPB3	SPT16	3702.Q39211	3702.O82491	0	0	0	0	0.067	0.884	0.601	0.587	0.979
NRPB3	P5CSA	3702.Q39211	3702.P54887	0	0	0	0	0.049	0	0	0.425	0.429
NRPB3	SSRP1	3702.Q39211	3702.Q05153	0	0	0	0	0.043	0.907	0.714	0.286	0.979
NRPB3	PCNA	3702.Q39211	3702.Q9M7Q7	0	0	0	0	0.141	0	0.108	0.306	0.422
NRPB3	PCNA2	3702.Q39211	3702.Q9ZW35	0	0	0	0	0.145	0	0.108	0.306	0.424
NRPB3	T16K5.180	3702.Q39211	3702.Q9M2X5	0	0	0	0	0.122	0.169	0	0.277	0.426
NRPB3	TTL1	3702.Q39211	3702.Q9MAH1	0.078	0	0	0	0.046	0.269	0.330	0.118	0.550
NRPB3	RIN1	3702.Q39211	3702.Q9FMR9	0	0	0	0	0.217	0.185	0	0.408	0.590
NRPB3	T24H18.80	3702.Q39211	3702.Q9LXU8	0	0	0	0	0.063	0.599	0.229	0.184	0.731
NRPB3	T6J4.12	3702.Q39211	3702.Q9FX60	0	0	0	0	0.063	0.599	0.229	0.184	0.731
NRPB3	T5J17.190	3702.Q39211	3702.Q9SMQ3	0	0	0	0	0.063	0.599	0.229	0.184	0.731
NRPB3	TAF4	3702.Q39211	3702.Q6SJR1	0	0	0	0	0	0.413	0.622	0.122	0.788
NRPB3	VIP4	3702.Q39211	3702.Q9FNQ0	0	0	0	0	0.081	0.899	0.141	0.121	0.920
NRPB3	VIP5	3702.Q39211	3702.Q9C950	0	0	0	0	0	0.901	0	0.285	0.926
NRPB3	NRPD3B	3702.Q39211	3702.Q39212	0	0	0.049	0.983	0	0.292	0.900	0.055	0.927
NRPB3	Q9LIF6_ARATH	3702.Q39211	3702.Q9LIF6	0.113	0	0	0	0.661	0.695	0.529	0.297	0.964
NRPB3	SPT42	3702.Q39211	3702.Q94C60	0	0	0	0	0.118	0.884	0.636	0.400	0.974
NRPB3	NRPD4	3702.Q39211	3702.Q6DBA5	0	0	0	0	0	0.788	0.957	0.670	0.996
NRPB3	NRPE1	3702.Q39211	3702.Q5D869	0	0	0	0	0.267	0.776	0.943	0.848	0.998
NRPB3	NRPB8B	3702.Q39211	3702.Q9M1A8	0	0	0	0	0.274	0.989	0.962	0.873	0.999
NRPB3	NRPB9A	3702.Q39211	3702.Q6NLH0	0	0	0	0	0.080	0.979	0.962	0.890	0.999
NRPB3	NRPB6A	3702.Q39211	3702.Q9FJ98	0.118	0	0	0	0.686	0.975	0.962	0.871	0.999
NRPB3	NRPB6B	3702.Q39211	3702.Q9SJ96	0.118	0	0	0	0.677	0.884	0.962	0.872	0.999
NRPB3	NRPB9B	3702.Q39211	3702.Q8L5V0	0	0	0	0	0.080	0.902	0.962	0.890	0.999
NRPB4	SPT6	3702.O48890	3702.A8MS85	0	0	0	0	0	0.901	0.141	0.309	0.936
NRPB4	VIP6	3702.O48890	3702.B5X0I6	0	0	0	0	0	0.950	0.195	0.044	0.958
NRPB4	RDM3	3702.O48890	3702.F4JW79	0	0	0	0	0	0.832	0.600	0.566	0.968
NRPB4	NRPC1	3702.O48890	3702.F4JXF9	0	0	0	0	0	0.071	0	0.723	0.731
NRPB4	TAF4B	3702.O48890	3702.F4K4L7	0	0	0	0	0	0.526	0.738	0	0.870
NRPB4	TTL1	3702.O48890	3702.Q9MAH1	0	0	0	0	0	0.304	0.379	0	0.549
NRPB4	T5J17.190	3702.O48890	3702.Q9SMQ3	0	0	0	0	0.071	0.681	0.328	0	0.783
NRPB4	T6J4.12	3702.O48890	3702.Q9FX60	0	0	0	0	0.071	0.681	0.328	0	0.783
NRPB4	T24H18.80	3702.O48890	3702.Q9LXU8	0	0	0	0	0.071	0.681	0.328	0	0.783
NRPB4	TAF4	3702.O48890	3702.Q6SJR1	0	0	0	0	0	0.526	0.738	0	0.870
NRPB4	VIP4	3702.O48890	3702.Q9FNQ0	0	0	0	0	0	0.948	0.173	0	0.955
